chr	start	stop	name	pct_at	pct_gc	num_A	num_C	num_G	num_T	num_N	num_oth	seq_len
9	121229194	121232257	AC233940	0.468495	0.531505	727	781	847	708	0	0	3063
9	121285711	121309104	GRMZM5G830250	0.509383	0.477793	6210	5663	5514	5706	300	0	23393
9	121309960	121313437	GRMZM2G302873	0.515099	0.484901	947	826	860	844	0	0	3477
9	121327106	121329829	GRMZM5G808613	0.595299	0.404701	859	569	533	762	0	0	2723
9	121477771	121480113	GRMZM2G094396	0.565329	0.434671	578	452	566	746	0	0	2342
9	121838114	121841736	GRMZM2G136495	0.445610	0.554390	767	1042	966	847	0	0	3622
9	121844217	121848797	GRMZM2G136538	0.542358	0.457642	1352	1057	1039	1132	0	0	4580
9	121857507	121858307	AC188757	0.490000	0.510000	189	185	223	203	0	0	800
9	121860631	121867019	GRMZM2G004222	0.588447	0.411553	1910	1299	1330	1849	0	0	6388
9	121971040	121975907	GRMZM2G150213	0.567290	0.432710	1237	1020	1086	1524	0	0	4867
9	121976605	121979076	GRMZM2G150242	0.506273	0.493727	478	711	509	773	0	0	2471
9	121983391	121989351	GRMZM2G104676	0.552349	0.447651	1449	1446	1222	1843	0	0	5960
9	121989567	121990342	GRMZM5G826216	0.554839	0.445161	195	158	187	235	0	0	775
9	122070167	122073857	GRMZM2G053004	0.571274	0.428726	972	824	758	1136	0	0	3690
9	122078955	122079176	GRMZM2G145558	0.660634	0.339367	68	35	40	78	0	0	221
9	122196109	122197617	AC217887	0.309682	0.690318	234	586	455	233	0	0	1508
9	122191825	122195364	AC217887	0.534332	0.465668	872	799	849	1019	0	0	3539
9	122289758	122293107	GRMZM5G811697	0.597193	0.402807	1097	648	701	903	0	0	3349
9	122293740	122294186	AC217887	0.226457	0.773543	42	163	182	59	0	0	446
9	122313231	122314193	AC217887	0.338877	0.661123	181	292	344	145	0	0	962
9	122315294	122317761	GRMZM2G704381	0.610458	0.389542	848	476	485	658	0	0	2467
9	122343877	122349452	GRMZM2G077495	0.566816	0.433184	1530	1182	1233	1630	0	0	5575
9	122382146	122387899	GRMZM2G314663	0.478881	0.521119	1260	1506	1492	1495	0	0	5753
9	122380024	122380869	GRMZM2G704383	0.643787	0.356213	257	99	202	287	0	0	845
9	122457298	122458685	GRMZM2G314769	0.477289	0.522711	327	373	352	335	0	0	1387
9	122479051	122485724	GRMZM2G152908	0.505769	0.494230	1942	1644	1654	1433	0	0	6673
9	122773639	122779564	GRMZM2G152105	0.580759	0.419241	1529	1176	1308	1912	0	0	5925
9	122812372	122817726	GRMZM2G044180	0.553605	0.446395	1458	1251	1139	1506	0	0	5354
9	122826136	122826752	GRMZM5G841871	0.462662	0.537338	114	149	182	171	0	0	616
9	122850992	122851592	GRMZM2G125813	0.421667	0.578333	139	148	199	114	0	0	600
9	122854002	122855194	GRMZM2G425482	0.369966	0.630034	216	348	403	225	0	0	1192
9	122901827	122902226	GRMZM2G704392	0.609023	0.390977	112	90	66	131	0	0	399
9	123079300	123083984	GRMZM2G007252	0.651366	0.348634	1500	797	836	1551	0	0	4684
9	123085402	123089975	GRMZM2G007103	0.538596	0.461404	1291	1107	1003	1172	0	0	4573
9	123097525	123098780	GRMZM2G308735	0.426295	0.573705	243	394	326	292	0	0	1255
9	123126254	123130533	GRMZM2G114312	0.573498	0.426502	1188	912	913	1266	0	0	4279
9	123178842	123180449	GRMZM2G359304	0.264468	0.735532	222	606	576	203	0	0	1607
9	123187759	123192348	GRMZM2G359305	0.607758	0.392242	1221	937	863	1568	0	0	4589
9	123203142	123205662	GRMZM2G359314	0.492063	0.507937	587	683	597	653	0	0	2520
9	123215069	123216078	GRMZM2G359322	0.413280	0.586720	223	269	323	194	0	0	1009
9	123231805	123234929	GRMZM2G057865	0.604033	0.395967	823	583	654	1064	0	0	3124
9	123261232	123262208	GRMZM2G435049	0.361680	0.638320	152	331	292	201	0	0	976
9	123362059	123366232	GRMZM2G078890	0.566739	0.433261	1028	856	952	1337	0	0	4173
9	123472099	123474386	GRMZM2G109286	0.458679	0.541321	600	580	658	449	0	0	2287
9	123497639	123499950	GRMZM2G109326	0.392038	0.607962	437	734	671	469	0	0	2311
9	123618163	123620111	GRMZM2G168392	0.310575	0.689425	342	668	675	263	0	0	1948
9	123666750	123670136	GRMZM2G124317	0.556704	0.443296	1080	750	751	805	0	0	3386
9	123670459	123684789	GRMZM2G124239	0.609909	0.390091	4695	2839	2751	4045	0	0	14330
9	123853751	123854359	GRMZM2G138985	0.314145	0.685855	104	185	232	87	0	0	608
9	123855326	123859063	GRMZM2G138987	0.552315	0.447685	934	784	889	1130	0	0	3737
9	123861502	123862716	AC191064	0.277595	0.722405	156	425	452	181	0	0	1214
9	123880653	123883538	GRMZM2G053831	0.473830	0.526170	645	805	713	722	0	0	2885
9	123893168	123900454	GRMZM2G054020	0.581252	0.418748	2261	1499	1552	1974	0	0	7286
9	123993838	123995792	GRMZM2G127853	0.446264	0.553736	534	487	595	338	0	0	1954
9	124025242	124032594	GRMZM5G842555	0.553863	0.432535	1791	1679	1501	2281	100	0	7352
9	124088376	124089515	GRMZM2G372952	0.402985	0.597015	264	332	348	195	0	0	1139
9	124208172	124212512	GRMZM2G429110	0.593779	0.406221	1148	846	917	1429	0	0	4340
9	124228167	124232036	GRMZM2G078924	0.575601	0.424399	1039	787	855	1188	0	0	3869
9	124286786	124290935	GRMZM2G162949	0.559412	0.440588	1006	935	893	1315	0	0	4149
9	124293004	124299257	GRMZM2G162968	0.580521	0.419479	1903	1374	1249	1727	0	0	6253
9	124408561	124419344	GRMZM2G075104	0.583418	0.416582	2887	2156	2336	3404	0	0	10783
9	124424695	124428134	GRMZM2G372632	0.544635	0.455365	914	862	704	959	0	0	3439
9	124488681	124495258	GRMZM2G171428	0.569256	0.430743	1780	1507	1326	1964	0	0	6577
9	124496146	124500823	GRMZM2G171401	0.582852	0.417148	1425	1061	890	1301	0	0	4677
9	124520441	124522444	GRMZM2G113345	0.598103	0.401897	553	395	410	645	0	0	2003
9	124523832	124524506	GRMZM2G113372	0.486647	0.513353	190	153	193	138	0	0	674
9	124528704	124531492	GRMZM2G412254	0.529412	0.470588	815	617	695	661	0	0	2788
9	124567385	124572569	GRMZM5G875253	0.557099	0.442901	1599	1078	1218	1289	0	0	5184
9	124574422	124576111	GRMZM2G163774	0.404381	0.595619	328	510	496	355	0	0	1689
9	124603873	124617635	GRMZM5G891276	0.525650	0.474350	3481	3291	3237	3753	0	0	13762
9	124820735	124821553	GRMZM2G359033	0.304401	0.695599	120	270	299	129	0	0	818
9	124834818	124837634	GRMZM5G897980	0.395597	0.604403	628	856	846	486	0	0	2816
9	124845544	124847058	GRMZM2G007426	0.606341	0.393659	492	327	269	426	0	0	1514
9	124879812	124880315	GRMZM2G371030	0.379722	0.620278	82	204	108	109	0	0	503
9	124901787	124903195	GRMZM2G124409	0.335227	0.664773	237	557	379	235	0	0	1408
9	124924582	124925373	GRMZM2G105092	0.378003	0.621997	160	261	231	139	0	0	791
9	124952795	124954084	GRMZM2G089977	0.354538	0.645462	230	469	363	227	0	0	1289
9	124994357	124995214	GRMZM2G097524	0.364061	0.635939	164	270	275	148	0	0	857
9	125016717	125017654	GRMZM2G113860	0.360726	0.639274	164	301	298	174	0	0	937
9	125021719	125026727	GRMZM2G113866	0.570887	0.429113	1566	1006	1143	1293	0	0	5008
9	125051403	125051894	AC189084	0.293279	0.706721	58	220	127	86	0	0	491
9	125166270	125168024	GRMZM2G114820	0.383694	0.616306	341	525	556	332	0	0	1754
9	125176154	125177526	GRMZM2G415793	0.387026	0.612974	284	360	481	247	0	0	1372
9	125205622	125206611	GRMZM2G438121	0.274014	0.725986	145	375	343	126	0	0	989
9	125216178	125218289	GRMZM2G137816	0.442444	0.557556	499	595	582	435	0	0	2111
9	125223240	125224348	GRMZM2G137869	0.327617	0.672383	176	379	366	187	0	0	1108
9	125311463	125318124	GRMZM2G047546	0.593004	0.406996	2129	1379	1332	1821	0	0	6661
9	125375590	125379123	GRMZM5G869628	0.633456	0.366544	1132	705	590	1106	0	0	3533
9	125383955	125388953	GRMZM2G127141	0.587435	0.412565	1323	1052	1010	1613	0	0	4998
9	125392742	125397875	GRMZM2G127224	0.502630	0.497370	1313	1286	1267	1267	0	0	5133
9	125429068	125431969	GRMZM2G065696	0.508790	0.491210	633	760	665	843	0	0	2901
9	125427588	125428701	GRMZM2G065800	0.591195	0.408805	269	188	267	389	0	0	1113
9	125472793	125473941	GRMZM2G127029	0.354530	0.645470	197	377	364	210	0	0	1148
9	125555469	125558706	GRMZM2G163398	0.578622	0.421378	1024	684	680	849	0	0	3237
9	125606159	125639408	GRMZM2G070034	0.552889	0.429066	9483	7329	6937	8900	600	0	33249
9	125686150	125687467	GRMZM2G149273	0.385725	0.614275	274	418	391	234	0	0	1317
9	125822460	125823597	GRMZM2G142999	0.396658	0.603342	246	355	331	205	0	0	1137
9	125944392	125951463	GRMZM2G174286	0.570782	0.429218	1945	1533	1502	2091	0	0	7071
9	125953431	125953889	GRMZM2G431083	0.541485	0.458515	126	115	95	122	0	0	458
9	125982472	125984347	GRMZM2G131221	0.355200	0.644800	390	539	670	276	0	0	1875
9	126049456	126049635	GRMZM5G834208	0.424581	0.575419	51	59	44	25	0	0	179
9	126062936	126069426	GRMZM2G462537	0.571649	0.428351	1976	1350	1430	1734	0	0	6490
9	126096583	126104092	GRMZM2G043980	0.580903	0.419097	1987	1619	1528	2375	0	0	7509
9	126104825	126107301	GRMZM2G043958	0.489499	0.510501	562	689	575	650	0	0	2476
9	126119574	126123116	GRMZM2G343856	0.567758	0.432242	1008	719	812	1003	0	0	3542
9	126154195	126155130	AC207309	0.286631	0.713369	120	310	357	148	0	0	935
9	126157038	126161233	GRMZM2G009163	0.536591	0.463409	1028	970	974	1223	0	0	4195
9	126153831	126154973	GRMZM2G312078	0.294221	0.705779	160	396	410	176	0	0	1142
9	126169999	126170582	GRMZM2G009359	0.495712	0.504288	130	135	159	159	0	0	583
9	126212188	126212628	AC207309	0.529545	0.470455	112	93	114	121	0	0	440
9	126256593	126257199	GRMZM2G128301	0.485149	0.514852	125	142	170	169	0	0	606
9	126274882	126281327	GRMZM2G170843	0.568192	0.431808	1687	1254	1529	1975	0	0	6445
9	126291731	126311827	GRMZM2G591258	0.432972	0.552100	4783	5952	5143	3918	300	0	20096
9	126397745	126399396	GRMZM2G309655	0.333737	0.666263	268	571	529	283	0	0	1651
9	126453734	126456482	GRMZM2G123709	0.530932	0.469068	638	611	678	821	0	0	2748
9	126502222	126503445	GRMZM2G051942	0.559280	0.440720	373	255	284	311	0	0	1223
9	126503124	126503244	GRMZM5G875753	0.516667	0.483333	34	32	26	28	0	0	120
9	126503124	126503244	zma	0.516667	0.483333	34	32	26	28	0	0	120
9	126571620	126574285	GRMZM2G134886	0.488555	0.511445	713	593	770	589	0	0	2665
9	126591387	126594933	GRMZM2G108272	0.565708	0.434292	1004	801	739	1002	0	0	3546
9	126595251	126599714	GRMZM2G108309	0.587945	0.412055	1184	847	992	1440	0	0	4463
9	126670121	126674361	GRMZM2G445689	0.622642	0.377358	1135	748	852	1505	0	0	4240
9	126705573	126709099	GRMZM2G145794	0.513897	0.486103	1006	852	862	806	0	0	3526
9	126763506	126770215	GRMZM2G127340	0.594127	0.405873	1964	1331	1392	2022	0	0	6709
9	126785235	126785764	AC209778	0.544423	0.455577	115	148	93	173	0	0	529
9	126860668	126861186	GRMZM2G510387	0.534749	0.465251	124	112	129	153	0	0	518
9	126889394	126902419	GRMZM2G331154	0.439616	0.560384	3125	3292	4007	2601	0	0	13025
9	126930386	126933768	GRMZM2G011520	0.570077	0.429923	1058	742	712	870	0	0	3382
9	126934124	126935497	GRMZM2G310321	0.399126	0.600874	244	449	376	304	0	0	1373
9	126975033	126975818	GRMZM2G012012	0.463694	0.536306	194	215	206	170	0	0	785
9	126976939	126981867	GRMZM2G012140	0.492695	0.507305	1327	1206	1294	1101	0	0	4928
9	127029306	127032582	GRMZM2G426229	0.566545	0.433455	805	668	752	1051	0	0	3276
9	127197474	127202545	GRMZM5G806784	0.564583	0.435417	1598	1112	1096	1265	0	0	5071
9	127192291	127194924	GRMZM5G880028	0.421952	0.578048	571	714	808	540	0	0	2633
9	127258471	127262285	GRMZM2G159956	0.593340	0.406660	1129	822	729	1134	0	0	3814
9	127253027	127253638	GRMZM5G871275	0.605565	0.394435	182	109	132	188	0	0	611
9	127466803	127475295	GRMZM2G072573	0.550165	0.449835	2516	1960	1860	2156	0	0	8492
9	127547276	127547778	GRMZM2G446363	0.340637	0.659363	71	164	167	100	0	0	502
9	127552331	127554660	GRMZM2G148969	0.440532	0.559468	518	652	651	508	0	0	2329
9	127562918	127567384	GRMZM2G020761	0.581281	0.418719	1321	908	962	1275	0	0	4466
9	127575623	127577482	GRMZM2G020666	0.403443	0.596557	360	544	565	390	0	0	1859
9	127576181	127577126	GRMZM2G313529	0.383069	0.616931	192	263	320	170	0	0	945
9	127611739	127613299	GRMZM2G030458	0.347436	0.652564	278	562	456	264	0	0	1560
9	127637204	127644537	GRMZM2G030139	0.573026	0.426974	2267	1550	1581	1935	0	0	7333
9	127685847	127688005	GRMZM2G105523	0.547266	0.452734	663	461	516	518	0	0	2158
9	127708342	127709215	GRMZM2G085812	0.394044	0.605956	160	265	264	184	0	0	873
9	127725763	127727227	GRMZM2G119067	0.403689	0.596311	277	448	425	314	0	0	1464
9	127747443	127763578	GRMZM2G117746	0.582151	0.417849	4877	3473	3269	4516	0	0	16135
9	127763741	127764903	GRMZM2G117779	0.469019	0.530981	225	303	314	320	0	0	1162
9	127765114	127782667	GRMZM2G117796	0.517461	0.482539	4825	4061	4409	4258	0	0	17553
9	127785116	127787738	GRMZM2G416791	0.594966	0.405034	755	525	537	805	0	0	2622
9	127898502	127901848	GRMZM2G479552	0.509265	0.490735	754	937	705	950	0	0	3346
9	127904628	127907676	GRMZM2G178663	0.464239	0.535761	727	786	847	688	0	0	3048
9	127942663	127952841	GRMZM2G178650	0.535960	0.464040	2472	2472	2251	2983	0	0	10178
9	127954370	127956113	GRMZM2G178645	0.381526	0.618474	297	553	525	368	0	0	1743
9	128038793	128041122	GRMZM2G147373	0.373980	0.626020	454	751	707	417	0	0	2329
9	128110429	128113627	GRMZM2G108265	0.474984	0.525016	745	832	847	774	0	0	3198
9	128116053	128129442	GRMZM2G108384	0.578908	0.421092	3743	2977	2661	4008	0	0	13389
9	128226159	128228207	GRMZM2G011151	0.503418	0.496582	546	486	531	485	0	0	2048
9	128238366	128238949	GRMZM2G165129	0.427101	0.572899	117	165	169	132	0	0	583
9	128348157	128349167	GRMZM2G157683	0.427723	0.572277	217	321	257	215	0	0	1010
9	128351183	128353530	GRMZM2G157716	0.436728	0.563272	507	640	682	518	0	0	2347
9	128357143	128361982	GRMZM2G157729	0.574292	0.425708	1295	996	1064	1484	0	0	4839
9	128370003	128373979	GRMZM2G157743	0.565895	0.434105	1012	842	884	1238	0	0	3976
9	128375230	128379613	GRMZM2G157749	0.561031	0.438969	1100	1005	919	1359	0	0	4383
9	128380540	128386287	GRMZM2G157760	0.504959	0.495041	1395	1479	1366	1507	0	0	5747
9	128433758	128436568	GRMZM2G329144	0.566904	0.433096	871	655	562	722	0	0	2810
9	128559947	128577221	GRMZM2G021483	0.584694	0.415306	4676	3470	3704	5424	0	0	17274
9	128577984	128579087	GRMZM2G309995	0.390752	0.609248	235	360	312	196	0	0	1103
9	128656034	128674503	GRMZM2G167338	0.564297	0.424874	4841	3964	3883	5581	200	0	18469
9	128676961	128678834	GRMZM2G167336	0.330486	0.669514	309	691	563	310	0	0	1873
9	128715301	128720630	GRMZM2G359566	0.586414	0.413586	1693	1128	1076	1432	0	0	5329
9	128727618	128783954	GRMZM2G323479	0.559820	0.438405	16142	12235	12463	15396	100	0	56336
9	128782893	128784478	GRMZM2G459498	0.447319	0.552681	328	455	421	381	0	0	1585
9	128797439	128807480	GRMZM2G033592	0.600737	0.399263	2716	1976	2033	3316	0	0	10041
9	128809027	128813305	GRMZM2G033352	0.568022	0.431978	1143	922	926	1287	0	0	4278
9	128823873	128827492	GRMZM2G033273	0.529981	0.470019	957	921	780	961	0	0	3619
9	128875824	128876546	GRMZM2G335604	0.256233	0.743767	95	262	275	90	0	0	722
9	128879924	128904937	GRMZM2G470723	0.437772	0.562228	5247	6442	7621	5703	0	0	25013
9	128908317	128909128	GRMZM2G170915	0.595561	0.404439	273	181	147	210	0	0	811
9	128916346	128920209	GRMZM2G170870	0.575718	0.424282	1030	851	788	1194	0	0	3863
9	128912202	128915063	GRMZM2G170890	0.555051	0.444949	763	653	620	825	0	0	2861
9	128920487	128924606	GRMZM2G170812	0.570284	0.429716	1068	882	888	1281	0	0	4119
9	128973882	128980741	GRMZM2G095124	0.592215	0.407785	1878	1355	1442	2184	0	0	6859
9	128985315	128988629	GRMZM2G095104	0.560954	0.439046	878	739	716	981	0	0	3314
9	128981998	128983155	GRMZM2G095115	0.356093	0.643907	195	404	341	217	0	0	1157
9	129022643	129046412	GRMZM2G448687	0.595187	0.404813	7160	4872	4750	6987	0	0	23769
9	129107775	129110462	GRMZM2G017460	0.571641	0.428359	759	656	495	777	0	0	2687
9	129206508	129207820	GRMZM2G045178	0.426067	0.573933	316	356	397	243	0	0	1312
9	129218953	129226935	GRMZM2G007922	0.599724	0.400276	2723	1648	1547	2064	0	0	7982
9	129210642	129211472	GRMZM5G820626	0.569880	0.430120	192	218	139	281	0	0	830
9	129228579	129231545	GRMZM2G008066	0.575523	0.424477	954	634	625	753	0	0	2966
9	129269194	129272823	GRMZM2G110233	0.541471	0.458529	937	804	860	1028	0	0	3629
9	129272918	129302770	GRMZM5G820529	0.541706	0.448245	7948	7336	6045	8223	300	0	29852
9	129335332	129339801	GRMZM2G150834	0.574625	0.425375	1448	952	949	1120	0	0	4469
9	129444497	129446827	GRMZM2G164358	0.460944	0.539056	463	593	663	611	0	0	2330
9	129449239	129451408	GRMZM2G465333	0.555556	0.444444	667	521	443	538	0	0	2169
9	129499730	129500451	GRMZM5G869320	0.654646	0.345354	257	140	109	215	0	0	721
9	129499002	129499254	GRMZM5G884894	0.603175	0.396825	92	54	46	60	0	0	252
9	129527456	129528469	GRMZM2G058470	0.419546	0.580454	233	338	250	192	0	0	1013
9	129534999	129538721	GRMZM2G058522	0.571467	0.428533	1250	828	767	877	0	0	3722
9	129593424	129594528	GRMZM2G151468	0.328804	0.671196	192	399	342	171	0	0	1104
9	129666458	129671033	GRMZM2G125148	0.585355	0.414645	1248	853	1044	1430	0	0	4575
9	129729201	129734164	GRMZM2G084347	0.543421	0.456579	1270	1199	1067	1427	0	0	4963
9	129777856	129780415	GRMZM2G084397	0.341149	0.658851	464	852	834	409	0	0	2559
9	129905265	129909490	GRMZM2G010445	0.579408	0.420592	1179	845	932	1269	0	0	4225
9	129910999	129911789	GRMZM2G010539	0.473418	0.526582	160	206	210	214	0	0	790
9	129979321	129985597	GRMZM2G400806	0.575844	0.424156	2017	1334	1328	1597	0	0	6276
9	129985890	129986851	AC193646	0.396462	0.603538	183	224	356	198	0	0	961
9	130027642	130030344	GRMZM2G099609	0.480015	0.519985	623	722	683	674	0	0	2702
9	130246346	130251841	GRMZM2G002309	0.567607	0.432393	1433	1138	1238	1686	0	0	5495
9	130273914	130282482	GRMZM2G428933	0.587068	0.412932	2719	1829	1709	2311	0	0	8568
9	130353253	130355435	GRMZM2G121360	0.419340	0.580660	470	634	633	445	0	0	2182
9	130358411	130360519	GRMZM2G421795	0.595351	0.404649	720	457	396	535	0	0	2108
9	130471601	130476115	GRMZM2G168228	0.540762	0.459238	1253	1073	1000	1188	0	0	4514
9	130493710	130504058	GRMZM2G379964	0.610070	0.389930	3485	2153	1882	2828	0	0	10348
9	130504422	130505891	GRMZM2G080409	0.418652	0.581348	220	506	348	395	0	0	1469
9	130508639	130510605	GRMZM2G080423	0.612411	0.387589	601	411	351	603	0	0	1966
9	130554431	130558119	GRMZM2G015542	0.469902	0.530098	844	941	1014	889	0	0	3688
9	130666209	130675255	GRMZM2G078238	0.613089	0.386911	3109	1808	1692	2437	0	0	9046
9	130745220	130750074	GRMZM2G436092	0.597651	0.402349	1676	1007	946	1225	0	0	4854
9	130755073	130755902	GRMZM2G134064	0.340169	0.659831	177	265	282	105	0	0	829
9	130759498	130760773	GRMZM2G134107	0.508235	0.491765	310	293	334	338	0	0	1275
9	130775417	130778549	GRMZM2G043724	0.508940	0.491060	770	764	774	824	0	0	3132
9	130770350	130772930	GRMZM2G043955	0.481783	0.518217	685	591	746	558	0	0	2580
9	130786652	130788536	GRMZM2G043295	0.377919	0.622081	355	592	580	357	0	0	1884
9	130782903	130785449	GRMZM2G043338	0.534957	0.465043	607	531	653	755	0	0	2546
9	130903449	130906179	GRMZM2G025370	0.518315	0.481685	740	614	701	675	0	0	2730
9	130911930	130915945	GRMZM5G877708	0.603238	0.396762	1330	817	776	1092	0	0	4015
9	131045704	131046228	GRMZM2G055827	0.290076	0.709924	86	195	177	66	0	0	524
9	131074772	131082853	GRMZM2G055768	0.573320	0.426680	2065	1740	1708	2568	0	0	8081
9	131113020	131115201	GRMZM2G124567	0.516735	0.483265	522	543	511	605	0	0	2181
9	131125124	131126770	GRMZM2G026376	0.582017	0.417983	527	352	336	431	0	0	1646
9	131144511	131146278	GRMZM2G015280	0.406904	0.593096	398	497	551	321	0	0	1767
9	131148324	131148716	GRMZM2G015399	0.665816	0.334184	130	65	66	131	0	0	392
9	131180227	131182740	GRMZM2G012970	0.477517	0.522483	631	600	713	569	0	0	2513
9	131186658	131190829	GRMZM2G023992	0.563654	0.436346	1082	874	946	1269	0	0	4171
9	131231276	131257603	GRMZM2G084525	0.562350	0.437650	7697	6067	5455	7108	0	0	26327
9	131353501	131359159	GRMZM2G151295	0.563627	0.436373	1647	1194	1275	1542	0	0	5658
9	131358501	131359139	GRMZM5G809156	0.286834	0.713166	86	202	253	97	0	0	638
9	131391817	131400469	GRMZM2G369242	0.555825	0.444175	2171	2024	1819	2638	0	0	8652
9	131423637	131431859	GRMZM2G067546	0.600097	0.399903	2654	1684	1604	2280	0	0	8222
9	131627587	131635484	GRMZM2G398288	0.599215	0.400785	2544	1655	1510	2188	0	0	7897
9	131656192	131657120	GRMZM2G069870	0.335129	0.664871	210	220	397	101	0	0	928
9	131767742	131768285	GRMZM2G498171	0.550645	0.449355	165	102	142	134	0	0	543
9	131778229	131786436	GRMZM2G027437	0.546607	0.453393	2386	1945	1776	2100	0	0	8207
9	131772656	131775694	GRMZM2G027499	0.431863	0.568137	666	907	819	646	0	0	3038
9	131819225	131835908	GRMZM2G005869	0.529221	0.470779	4399	3873	3981	4430	0	0	16683
9	131824675	131825625	GRMZM2G005984	0.375789	0.624211	192	305	288	165	0	0	950
9	131829771	131832942	GRMZM2G006080	0.448124	0.551876	755	846	904	666	0	0	3171
9	131835657	131842422	GRMZM2G006178	0.598078	0.401922	2222	1395	1324	1824	0	0	6765
9	131924111	131925140	GRMZM2G309327	0.430515	0.569485	216	305	281	227	0	0	1029
9	131978519	131985812	GRMZM2G108655	0.578089	0.421911	2083	1515	1562	2133	0	0	7293
9	132096576	132102542	GRMZM2G045467	0.609789	0.390211	1709	1121	1207	1929	0	0	5966
9	132128942	132133711	GRMZM2G099101	0.539736	0.460264	1173	1084	1111	1401	0	0	4769
9	132165987	132170588	GRMZM2G086614	0.443165	0.556835	1059	1278	1284	980	0	0	4601
9	132261121	132289616	GRMZM2G462803	0.575329	0.424671	8635	6376	5725	7759	0	0	28495
9	132474055	132475035	AC202069	0.416327	0.583673	211	291	281	197	0	0	980
9	132472464	132473506	GRMZM2G012455	0.416507	0.583493	235	289	319	199	0	0	1042
